Biosample,colA,colB,colC,projectGoldId,biosampleGoldId,sequencingStrategy
SAMEA7723560,1967108,292452979,148.6715417,Gp0578115,Gb0297366,Metagenome
SAMEA7723560,1967108,292452979,148.6715417,Gp0619511,Gb0297366,Targeted Gene Survey
SAMEA7724376,1970610,293214765,148.793909,Gp0578423,Gb0297478,Metagenome
SAMEA7724376,1970610,293214765,148.793909,Gp0620091,Gb0297478,Targeted Gene Survey
SAMEA7724004,1976154,296131314,149.8523465,Gp0619886,Gb0297436,Targeted Gene Survey
SAMEA7724004,1976154,296131314,149.8523465,Gp0578381,Gb0297436,Metagenome
SAMEA7724114,1978614,296298055,149.7503075,Gp0452586,Gb0239960,Metagenome
SAMEA7724114,1978614,296298055,149.7503075,Gp0619197,Gb0239960,Targeted Gene Survey
SAMEA7723438,1979912,290397734,146.672041,Gp0618847,Gb0315753,Metagenome
SAMEA7723438,1979912,290397734,146.672041,Gp0619398,Gb0315753,Targeted Gene Survey
SAMEA7724150,1982012,294055609,148.3621739,Gp0620005,Gb0315997,Targeted Gene Survey
SAMEA7724150,1982012,294055609,148.3621739,Gp0619091,Gb0315997,Metagenome
SAMEA7724107,1986596,297485275,149.7462368,Gp0452579,Gb0239953,Metagenome
SAMEA7724107,1986596,297485275,149.7462368,Gp0619190,Gb0239953,Targeted Gene Survey
SAMEA7723481,2003376,300225073,149.8595735,Gp0619432,Gb0297335,Targeted Gene Survey
SAMEA7723481,2003376,300225073,149.8595735,Gp0577799,Gb0297335,Metagenome
SAMEA7723485,2012382,301390729,149.7681499,Gp0577831,Gb0297339,Metagenome
SAMEA7723485,2012382,301390729,149.7681499,Gp0619436,Gb0297339,Targeted Gene Survey
SAMEA7723530,2015556,301959437,149.8144616,Gp0619481,Gb0315888,Targeted Gene Survey
SAMEA7723530,2015556,301959437,149.8144616,Gp0618982,Gb0315888,Metagenome
SAMEA7723892,2017368,300473106,148.9431309,Gp0619051,Gb0315957,Metagenome
SAMEA7723892,2017368,300473106,148.9431309,Gp0619792,Gb0315957,Targeted Gene Survey
SAMEA7724024,2020168,300675861,148.8370576,Gp0578390,Gb0297445,Metagenome
SAMEA7724024,2020168,300675861,148.8370576,Gp0619906,Gb0297445,Targeted Gene Survey
SAMEA7723893,2023052,303203677,149.8743863,Gp0619793,Gb0315958,Targeted Gene Survey
SAMEA7723893,2023052,303203677,149.8743863,Gp0619052,Gb0315958,Metagenome
SAMEA7723700,2026924,291104332,143.6187701,Gp0619648,Gb0315812,Targeted Gene Survey
SAMEA7723700,2026924,291104332,143.6187701,Gp0618906,Gb0315812,Metagenome
SAMEA7723933,2028004,301317903,148.5785546,Gp0619821,Gb0297399,Targeted Gene Survey
SAMEA7723933,2028004,301317903,148.5785546,Gp0578344,Gb0297399,Metagenome
SAMEA7724325,2029846,301489406,148.5282164,Gp0618755,Gb0315661,Metagenome
SAMEA7724325,2029846,301489406,148.5282164,Gp0620058,Gb0315661,Targeted Gene Survey
SAMEA7724024,2036522,303160255,148.8617628,Gp0578390,Gb0297445,Metagenome
SAMEA7724024,2036522,303160255,148.8617628,Gp0619906,Gb0297445,Targeted Gene Survey
SAMEA7724249,2052228,303756228,148.012905,Gp0452606,Gb0239980,Metagenome
SAMEA7724249,2052228,303756228,148.012905,Gp0619261,Gb0239980,Targeted Gene Survey
SAMEA7723700,2052368,294885586,143.6806586,Gp0619648,Gb0315812,Targeted Gene Survey
SAMEA7723700,2052368,294885586,143.6806586,Gp0618906,Gb0315812,Metagenome
SAMEA7724259,2066348,309294569,149.6817424,Gp0452617,Gb0239991,Metagenome
SAMEA7724259,2066348,309294569,149.6817424,Gp0619271,Gb0239991,Targeted Gene Survey
SAMEA7723691,2067964,307683937,148.7859252,Gp0618897,Gb0315803,Metagenome
SAMEA7723691,2067964,307683937,148.7859252,Gp0619639,Gb0315803,Targeted Gene Survey
SAMEA7723620,2070338,307890506,148.7150919,Gp0619568,Gb0315901,Targeted Gene Survey
SAMEA7723620,2070338,307890506,148.7150919,Gp0618995,Gb0315901,Metagenome
SAMEA7724205,2073482,307178793,148.1463514,Gp0452692,Gb0240066,Metagenome
SAMEA7724205,2073482,307178793,148.1463514,Gp0619222,Gb0240066,Targeted Gene Survey
SAMEA7724175,2075644,308943275,148.8421304,Gp0620030,Gb0316022,Targeted Gene Survey
SAMEA7724175,2075644,308943275,148.8421304,Gp0619116,Gb0316022,Metagenome
SAMEA7724000,2083172,312161671,149.8492064,Gp0619882,Gb0297432,Targeted Gene Survey
SAMEA7724000,2083172,312161671,149.8492064,Gp0578377,Gb0297432,Metagenome
SAMEA7723925,2089592,311294361,148.9737523,Gp0452705,Gb0240079,Metagenome
SAMEA7723925,2089592,311294361,148.9737523,Gp0619176,Gb0240079,Targeted Gene Survey
SAMEA7723534,2115122,316477576,149.6261568,Gp0619485,Gb0315892,Targeted Gene Survey
SAMEA7723534,2115122,316477576,149.6261568,Gp0618986,Gb0315892,Metagenome
SAMEA7723520,2130012,316858719,148.7591239,Gp0618972,Gb0315878,Metagenome
SAMEA7723520,2130012,316858719,148.7591239,Gp0619471,Gb0315878,Targeted Gene Survey
SAMEA7724001,2137080,320170683,149.8168917,Gp0619883,Gb0297433,Targeted Gene Survey
SAMEA7724001,2137080,320170683,149.8168917,Gp0578378,Gb0297433,Metagenome
SAMEA7723999,2137560,320289278,149.8387311,Gp0619881,Gb0297431,Targeted Gene Survey
SAMEA7723999,2137560,320289278,149.8387311,Gp0578376,Gb0297431,Metagenome
SAMEA7723534,2140050,320242368,149.64247,Gp0619485,Gb0315892,Targeted Gene Survey
SAMEA7723534,2140050,320242368,149.64247,Gp0618986,Gb0315892,Metagenome
SAMEA7723933,2144814,318790106,148.6329845,Gp0619821,Gb0297399,Targeted Gene Survey
SAMEA7723933,2144814,318790106,148.6329845,Gp0578344,Gb0297399,Metagenome
SAMEA7724259,2168550,324651060,149.7088193,Gp0452617,Gb0239991,Metagenome
SAMEA7724259,2168550,324651060,149.7088193,Gp0619271,Gb0239991,Targeted Gene Survey
SAMEA7724221,2185564,325984214,149.15336,Gp0619238,Gb0240085,Targeted Gene Survey
SAMEA7724221,2185564,325984214,149.15336,Gp0452711,Gb0240085,Metagenome
SAMEA7724003,2190144,327884801,149.7092433,Gp0619885,Gb0297435,Targeted Gene Survey
SAMEA7724003,2190144,327884801,149.7092433,Gp0578380,Gb0297435,Metagenome
SAMEA7723648,2190238,326035382,148.8584263,Gp0619023,Gb0315929,Metagenome
SAMEA7723648,2190238,326035382,148.8584263,Gp0619596,Gb0315929,Targeted Gene Survey
SAMEA7724347,2192104,325388310,148.4365295,Gp0452677,Gb0240051,Metagenome
SAMEA7724347,2192104,325388310,148.4365295,Gp0619349,Gb0240051,Targeted Gene Survey
SAMEA7724195,2200970,321361391,146.0089829,Gp0452694,Gb0240068,Metagenome
SAMEA7724195,2200970,321361391,146.0089829,Gp0619212,Gb0240068,Targeted Gene Survey
SAMEA7723667,2201848,327483449,148.731179,Gp0619615,Gb0315948,Targeted Gene Survey
SAMEA7723667,2201848,327483449,148.731179,Gp0619042,Gb0315948,Metagenome
SAMEA7723620,2206376,328254195,148.7752745,Gp0619568,Gb0315901,Targeted Gene Survey
SAMEA7723620,2206376,328254195,148.7752745,Gp0618995,Gb0315901,Metagenome
SAMEA7723392,2209540,330793686,149.7115626,Gp0618839,Gb0315745,Metagenome
SAMEA7723392,2209540,330793686,149.7115626,Gp0619361,Gb0315745,Targeted Gene Survey
SAMEA7724273,2210900,331198970,149.8027817,Gp0619285,Gb0240005,Targeted Gene Survey
SAMEA7724273,2210900,331198970,149.8027817,Gp0452631,Gb0240005,Metagenome
SAMEA7724109,2211044,328232024,148.4511498,Gp0619192,Gb0239955,Targeted Gene Survey
SAMEA7724109,2211044,328232024,148.4511498,Gp0452581,Gb0239955,Metagenome
SAMEA7723911,2211202,328720484,148.6614448,Gp0618871,Gb0315777,Metagenome
SAMEA7723911,2211202,328720484,148.6614448,Gp0619804,Gb0315777,Targeted Gene Survey
SAMEA7723518,2219928,331580184,149.3652875,Gp0618970,Gb0315876,Metagenome
SAMEA7723518,2219928,331580184,149.3652875,Gp0619469,Gb0315876,Targeted Gene Survey
SAMEA7724344,2224622,328805432,147.8028321,Gp0619346,Gb0240048,Targeted Gene Survey
SAMEA7724344,2224622,328805432,147.8028321,Gp0452674,Gb0240048,Metagenome
SAMEA7724285,2225140,330440218,148.5031135,Gp0619297,Gb0239937,Targeted Gene Survey
SAMEA7724285,2225140,330440218,148.5031135,Gp0452563,Gb0239937,Metagenome
SAMEA7724195,2225212,325356069,146.2135154,Gp0452694,Gb0240068,Metagenome
SAMEA7724195,2225212,325356069,146.2135154,Gp0619212,Gb0240068,Targeted Gene Survey
SAMEA7724340,2228744,331231689,148.6180957,Gp0619342,Gb0240044,Targeted Gene Survey
SAMEA7724340,2228744,331231689,148.6180957,Gp0452670,Gb0240044,Metagenome
SAMEA7723988,2229220,329559739,147.8363459,Gp0619870,Gb0315973,Targeted Gene Survey
SAMEA7723988,2229220,329559739,147.8363459,Gp0619067,Gb0315973,Metagenome
SAMEA7724002,2236706,334502231,149.5512736,Gp0578379,Gb0297434,Metagenome
SAMEA7724002,2236706,334502231,149.5512736,Gp0619884,Gb0297434,Targeted Gene Survey
SAMEA7724205,2236864,331639517,148.2609211,Gp0452692,Gb0240066,Metagenome
SAMEA7724205,2236864,331639517,148.2609211,Gp0619222,Gb0240066,Targeted Gene Survey
SAMEA7723945,2237296,334845961,149.6654716,Gp0619180,Gb0239928,Targeted Gene Survey
SAMEA7723945,2237296,334845961,149.6654716,Gp0452554,Gb0239928,Metagenome
SAMEA7724249,2243438,332327172,148.132987,Gp0452606,Gb0239980,Metagenome
SAMEA7724249,2243438,332327172,148.132987,Gp0619261,Gb0239980,Targeted Gene Survey
SAMEA7723460,2247326,334213496,148.7160723,Gp0618762,Gb0315668,Metagenome
SAMEA7723460,2247326,334213496,148.7160723,Gp0619413,Gb0315668,Targeted Gene Survey
SAMEA7723475,2247912,336578610,149.7294423,Gp0618783,Gb0315689,Metagenome
SAMEA7723475,2247912,336578610,149.7294423,Gp0619428,Gb0315689,Targeted Gene Survey
SAMEA7723392,2248554,336667210,149.7260951,Gp0618839,Gb0315745,Metagenome
SAMEA7723392,2248554,336667210,149.7260951,Gp0619361,Gb0315745,Targeted Gene Survey
SAMEA7724281,2264024,339026798,149.7452315,Gp0452639,Gb0240013,Metagenome
SAMEA7724281,2264024,339026798,149.7452315,Gp0619293,Gb0240013,Targeted Gene Survey
SAMEA7724273,2268304,339850486,149.8258108,Gp0619285,Gb0240005,Targeted Gene Survey
SAMEA7724273,2268304,339850486,149.8258108,Gp0452631,Gb0240005,Metagenome
SAMEA7723416,2268362,337455870,148.7663212,Gp0618958,Gb0315864,Metagenome
SAMEA7723416,2268362,337455870,148.7663212,Gp0619385,Gb0315864,Targeted Gene Survey
SAMEA7723924,2274814,339517113,149.2504939,Gp0452704,Gb0240078,Metagenome
SAMEA7723924,2274814,339517113,149.2504939,Gp0619175,Gb0240078,Targeted Gene Survey
SAMEA7723945,2283844,341845056,149.6796874,Gp0619180,Gb0239928,Targeted Gene Survey
SAMEA7723945,2283844,341845056,149.6796874,Gp0452554,Gb0239928,Metagenome
SAMEA7723475,2287790,342593281,149.74857,Gp0618783,Gb0315689,Metagenome
SAMEA7723475,2287790,342593281,149.74857,Gp0619428,Gb0315689,Targeted Gene Survey
SAMEA7724334,2309522,345781966,149.7201438,Gp0452664,Gb0240038,Metagenome
SAMEA7724334,2309522,345781966,149.7201438,Gp0619336,Gb0240038,Targeted Gene Survey
SAMEA7724018,2316410,337987964,145.9102508,Gp0619900,Gb0297441,Targeted Gene Survey
SAMEA7724018,2316410,337987964,145.9102508,Gp0578386,Gb0297441,Metagenome
SAMEA7723924,2326476,347321545,149.2908352,Gp0452704,Gb0240078,Metagenome
SAMEA7723924,2326476,347321545,149.2908352,Gp0619175,Gb0240078,Targeted Gene Survey
SAMEA7724344,2326774,344225586,147.9411348,Gp0619346,Gb0240048,Targeted Gene Survey
SAMEA7724344,2326774,344225586,147.9411348,Gp0452674,Gb0240048,Metagenome
SAMEA7723634,2329630,346419804,148.701641,Gp0619009,Gb0315915,Metagenome
SAMEA7723634,2329630,346419804,148.701641,Gp0619582,Gb0315915,Targeted Gene Survey
SAMEA7723539,2332364,346661164,148.6308158,Gp0619490,Gb0297354,Targeted Gene Survey
SAMEA7723539,2332364,346661164,148.6308158,Gp0577951,Gb0297354,Metagenome
SAMEA7724100,2337440,349883224,149.6865049,Gp0619982,Gb0315441,Targeted Gene Survey
SAMEA7724100,2337440,349883224,149.6865049,Gp0618535,Gb0315441,Metagenome
SAMEA7723988,2342700,346657393,147.9734465,Gp0619870,Gb0315973,Targeted Gene Survey
SAMEA7723988,2342700,346657393,147.9734465,Gp0619067,Gb0315973,Metagenome
SAMEA7724040,2352750,352185825,149.691138,Gp0619922,Gb0297457,Targeted Gene Survey
SAMEA7724040,2352750,352185825,149.691138,Gp0578402,Gb0297457,Metagenome
SAMEA7723932,2352758,347646969,147.7614651,Gp0619820,Gb0297398,Targeted Gene Survey
SAMEA7723932,2352758,347646969,147.7614651,Gp0578343,Gb0297398,Metagenome
SAMEA7724347,2361216,350681301,148.5172475,Gp0452677,Gb0240051,Metagenome
SAMEA7724347,2361216,350681301,148.5172475,Gp0619349,Gb0240051,Targeted Gene Survey
SAMEA7723932,2368954,350106807,147.7896181,Gp0619820,Gb0297398,Targeted Gene Survey
SAMEA7723932,2368954,350106807,147.7896181,Gp0578343,Gb0297398,Metagenome
SAMEA7723911,2369424,352403737,148.7297069,Gp0618871,Gb0315777,Metagenome
SAMEA7723911,2369424,352403737,148.7297069,Gp0619804,Gb0315777,Targeted Gene Survey
SAMEA7724227,2370488,353359589,149.0661792,Gp0452680,Gb0240054,Metagenome
SAMEA7724227,2370488,353359589,149.0661792,Gp0619244,Gb0240054,Targeted Gene Survey
SAMEA7723644,2371382,352730634,148.7447547,Gp0619019,Gb0315925,Metagenome
SAMEA7723644,2371382,352730634,148.7447547,Gp0619592,Gb0315925,Targeted Gene Survey
SAMEA7724100,2374794,355525033,149.7077359,Gp0619982,Gb0315441,Targeted Gene Survey
SAMEA7724100,2374794,355525033,149.7077359,Gp0618535,Gb0315441,Metagenome
SAMEA7724040,2375878,355704767,149.7150809,Gp0619922,Gb0297457,Targeted Gene Survey
SAMEA7724040,2375878,355704767,149.7150809,Gp0578402,Gb0297457,Metagenome
SAMEA7724349,2378642,338593617,142.3474474,Gp0452679,Gb0240053,Metagenome
SAMEA7724349,2378642,338593617,142.3474474,Gp0619351,Gb0240053,Targeted Gene Survey
SAMEA7723416,2388320,355433440,148.8215315,Gp0618958,Gb0315864,Metagenome
SAMEA7723416,2388320,355433440,148.8215315,Gp0619385,Gb0315864,Targeted Gene Survey
SAMEA7724349,2389900,339410267,142.0186062,Gp0452679,Gb0240053,Metagenome
SAMEA7724349,2389900,339410267,142.0186062,Gp0619351,Gb0240053,Targeted Gene Survey
SAMEA7723535,2399028,356981892,148.8027201,Gp0619486,Gb0315893,Targeted Gene Survey
SAMEA7723535,2399028,356981892,148.8027201,Gp0618987,Gb0315893,Metagenome
SAMEA7724285,2408864,357922163,148.585459,Gp0619297,Gb0239937,Targeted Gene Survey
SAMEA7724285,2408864,357922163,148.585459,Gp0452563,Gb0239937,Metagenome
SAMEA7723435,2413540,360036662,149.1736876,Gp0452754,Gb0240128,Metagenome
SAMEA7723435,2413540,360036662,149.1736876,Gp0619154,Gb0240128,Targeted Gene Survey
SAMEA7724188,2413728,358825872,148.6604423,Gp0619129,Gb0316035,Metagenome
SAMEA7724188,2413728,358825872,148.6604423,Gp0620043,Gb0316035,Targeted Gene Survey
SAMEA7724340,2414840,359029152,148.6761657,Gp0619342,Gb0240044,Targeted Gene Survey
SAMEA7724340,2414840,359029152,148.6761657,Gp0452670,Gb0240044,Metagenome
SAMEA7723417,2416634,358850343,148.4918043,Gp0577568,Gb0297320,Metagenome
SAMEA7723417,2416634,358850343,148.4918043,Gp0619386,Gb0297320,Targeted Gene Survey
SAMEA7724227,2418296,360584977,149.1070477,Gp0452680,Gb0240054,Metagenome
SAMEA7724227,2418296,360584977,149.1070477,Gp0619244,Gb0240054,Targeted Gene Survey
SAMEA7724129,2424188,360934785,148.8889414,Gp0618520,Gb0315426,Metagenome
SAMEA7724129,2424188,360934785,148.8889414,Gp0619984,Gb0315426,Targeted Gene Survey
SAMEA7724029,2427548,360657702,148.5687212,Gp0578392,Gb0297447,Metagenome
SAMEA7724029,2427548,360657702,148.5687212,Gp0619911,Gb0297447,Targeted Gene Survey
SAMEA7723441,2454900,365156888,148.7461355,Gp0618850,Gb0315756,Metagenome
SAMEA7723441,2454900,365156888,148.7461355,Gp0619401,Gb0315756,Targeted Gene Survey
SAMEA7724217,2485760,370631296,149.1018023,Gp0619234,Gb0240094,Targeted Gene Survey
SAMEA7724217,2485760,370631296,149.1018023,Gp0452720,Gb0240094,Metagenome
SAMEA7723435,2491068,371694981,149.2110938,Gp0452754,Gb0240128,Metagenome
SAMEA7723435,2491068,371694981,149.2110938,Gp0619154,Gb0240128,Targeted Gene Survey
SAMEA7723535,2501078,372307948,148.8589912,Gp0619486,Gb0315893,Targeted Gene Survey
SAMEA7723535,2501078,372307948,148.8589912,Gp0618987,Gb0315893,Metagenome
SAMEA7724207,2501720,370341135,148.0346062,Gp0452717,Gb0240091,Metagenome
SAMEA7724207,2501720,370341135,148.0346062,Gp0619224,Gb0240091,Targeted Gene Survey
SAMEA7724149,2510342,373364191,148.7304084,Gp0619090,Gb0315996,Metagenome
SAMEA7724149,2510342,373364191,148.7304084,Gp0620004,Gb0315996,Targeted Gene Survey
SAMEA7724019,2518572,374414609,148.6614673,Gp0619901,Gb0297442,Targeted Gene Survey
SAMEA7724019,2518572,374414609,148.6614673,Gp0578387,Gb0297442,Metagenome
SAMEA7724051,2523554,377870865,149.7375784,Gp0619933,Gb0315699,Targeted Gene Survey
SAMEA7724051,2523554,377870865,149.7375784,Gp0618793,Gb0315699,Metagenome
SAMEA7724105,2525108,377911637,149.6615737,Gp0619188,Gb0240125,Targeted Gene Survey
SAMEA7724105,2525108,377911637,149.6615737,Gp0452751,Gb0240125,Metagenome
SAMEA7723661,2541562,378026458,148.7378463,Gp0619609,Gb0315942,Targeted Gene Survey
SAMEA7723661,2541562,378026458,148.7378463,Gp0619036,Gb0315942,Metagenome
SAMEA7723900,2543156,377662737,148.5016008,Gp0619800,Gb0297394,Targeted Gene Survey
SAMEA7723900,2543156,377662737,148.5016008,Gp0578339,Gb0297394,Metagenome
SAMEA7724051,2547540,381490104,149.7484255,Gp0619933,Gb0315699,Targeted Gene Survey
SAMEA7724051,2547540,381490104,149.7484255,Gp0618793,Gb0315699,Metagenome
SAMEA7724133,2548010,375562469,147.3944251,Gp0619988,Gb0315430,Targeted Gene Survey
SAMEA7724133,2548010,375562469,147.3944251,Gp0618524,Gb0315430,Metagenome
SAMEA7724188,2550966,379364600,148.714095,Gp0619129,Gb0316035,Metagenome
SAMEA7724188,2550966,379364600,148.714095,Gp0620043,Gb0316035,Targeted Gene Survey
SAMEA7724019,2551692,379442168,148.7021819,Gp0619901,Gb0297442,Targeted Gene Survey
SAMEA7724019,2551692,379442168,148.7021819,Gp0578387,Gb0297442,Metagenome
SAMEA7724032,2569692,380714259,148.1555996,Gp0578394,Gb0297449,Metagenome
SAMEA7724032,2569692,380714259,148.1555996,Gp0619914,Gb0297449,Targeted Gene Survey
SAMEA7723508,2571064,381550755,148.4018893,Gp0619459,Gb0297350,Targeted Gene Survey
SAMEA7723508,2571064,381550755,148.4018893,Gp0577919,Gb0297350,Metagenome
SAMEA7724191,2574398,374474859,145.4611365,Gp0620046,Gb0316038,Targeted Gene Survey
SAMEA7724191,2574398,374474859,145.4611365,Gp0619132,Gb0316038,Metagenome
SAMEA7724181,2576310,381282261,147.9954901,Gp0619122,Gb0316028,Metagenome
SAMEA7724181,2576310,381282261,147.9954901,Gp0620036,Gb0316028,Targeted Gene Survey
SAMEA7724133,2585006,381121859,147.43558,Gp0619988,Gb0315430,Targeted Gene Survey
SAMEA7724133,2585006,381121859,147.43558,Gp0618524,Gb0315430,Metagenome
SAMEA7723941,2587130,386274367,149.3061296,Gp0619829,Gb0297407,Targeted Gene Survey
SAMEA7723941,2587130,386274367,149.3061296,Gp0578352,Gb0297407,Metagenome
SAMEA7724191,2589228,377134510,145.6551953,Gp0620046,Gb0316038,Targeted Gene Survey
SAMEA7724191,2589228,377134510,145.6551953,Gp0619132,Gb0316038,Metagenome
SAMEA7724032,2597186,384870529,148.187511,Gp0578394,Gb0297449,Metagenome
SAMEA7724032,2597186,384870529,148.187511,Gp0619914,Gb0297449,Targeted Gene Survey
SAMEA7723417,2600618,386329859,148.5530974,Gp0577568,Gb0297320,Metagenome
SAMEA7723417,2600618,386329859,148.5530974,Gp0619386,Gb0297320,Targeted Gene Survey
SAMEA7724229,2601532,389708293,149.7995385,Gp0620050,Gb0315677,Targeted Gene Survey
SAMEA7724229,2601532,389708293,149.7995385,Gp0618771,Gb0315677,Metagenome
SAMEA7724101,2613252,390644853,149.4861012,Gp0619983,Gb0315442,Targeted Gene Survey
SAMEA7724101,2613252,390644853,149.4861012,Gp0618536,Gb0315442,Metagenome
SAMEA7723906,2614502,391244561,149.6440091,Gp0452752,Gb0240126,Metagenome
SAMEA7723906,2614502,391244561,149.6440091,Gp0619173,Gb0240126,Targeted Gene Survey
SAMEA7723491,2622036,392856958,149.8289718,Gp0577879,Gb0297345,Metagenome
SAMEA7723491,2622036,392856958,149.8289718,Gp0619442,Gb0297345,Targeted Gene Survey
SAMEA7724105,2629926,393658110,149.6841014,Gp0619188,Gb0240125,Targeted Gene Survey
SAMEA7724105,2629926,393658110,149.6841014,Gp0452751,Gb0240125,Metagenome
SAMEA7723985,2634482,394515961,149.750866,Gp0619064,Gb0315970,Metagenome
SAMEA7723985,2634482,394515961,149.750866,Gp0619867,Gb0315970,Targeted Gene Survey
SAMEA7724229,2639522,395440612,149.8152362,Gp0620050,Gb0315677,Targeted Gene Survey
SAMEA7724229,2639522,395440612,149.8152362,Gp0618771,Gb0315677,Metagenome
SAMEA7723441,2645344,393619991,148.7972797,Gp0618850,Gb0315756,Metagenome
SAMEA7723441,2645344,393619991,148.7972797,Gp0619401,Gb0315756,Targeted Gene Survey
SAMEA7724101,2650858,396325764,149.5084852,Gp0619983,Gb0315442,Targeted Gene Survey
SAMEA7724101,2650858,396325764,149.5084852,Gp0618536,Gb0315442,Metagenome
SAMEA7723854,2660872,398684292,149.8321949,Gp0618865,Gb0315771,Metagenome
SAMEA7723854,2660872,398684292,149.8321949,Gp0619754,Gb0315771,Targeted Gene Survey
SAMEA7723497,2663636,396935181,149.0200542,Gp0619136,Gb0316042,Metagenome
SAMEA7723497,2663636,396935181,149.0200542,Gp0619448,Gb0316042,Targeted Gene Survey
SAMEA7723985,2667916,399542391,149.7582349,Gp0619064,Gb0315970,Metagenome
SAMEA7723985,2667916,399542391,149.7582349,Gp0619867,Gb0315970,Targeted Gene Survey
SAMEA7723661,2671198,397447669,148.7900444,Gp0619609,Gb0315942,Targeted Gene Survey
SAMEA7723661,2671198,397447669,148.7900444,Gp0619036,Gb0315942,Metagenome
SAMEA7723969,2672110,397869340,148.8970664,Gp0619851,Gb0315655,Targeted Gene Survey
SAMEA7723969,2672110,397869340,148.8970664,Gp0618749,Gb0315655,Metagenome
SAMEA7724379,2673868,397211415,148.5531129,Gp0578426,Gb0297481,Metagenome
SAMEA7724379,2673868,397211415,148.5531129,Gp0620094,Gb0297481,Targeted Gene Survey
SAMEA7723491,2675096,400872649,149.8535563,Gp0577879,Gb0297345,Metagenome
SAMEA7723491,2675096,400872649,149.8535563,Gp0619442,Gb0297345,Targeted Gene Survey
