id	name	description	env_broad_scale	env_local_scale	env_medium	type	collection_date	depth	geo_loc_name	lat_lon	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	add_date	community	depth2	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	part_of	alternative_identifiers	GOLD_sample_identifiers	INSDC_biosample_identifiers	host_name	nitrate	salinity	temp	subsurface_depth	env_package
gold:Gb0291694	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-13-CL3_85_26	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1209 -123.2715', 'latitude': 46.1209, 'longitude': -123.2715}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-13-CL3_85_26	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046473			Populus					
gold:Gb0291695	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-13-Co1_30_3	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5879 -123.194', 'latitude': 44.5879, 'longitude': -123.194}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-13-Co1_30_3	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046506			Populus					
gold:Gb0291696	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-13-Co2_41_23	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5878 -123.1934', 'latitude': 44.5878, 'longitude': -123.1934}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-13-Co2_41_23	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046491			Populus					
gold:Gb0291697	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-13-Co3_21_57	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.588 -123.1924', 'latitude': 44.588, 'longitude': -123.1924}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-13-Co3_21_57	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046492			Populus					
gold:Gb0291698	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-133-CL1_28_16	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1213 -123.2692', 'latitude': 46.1213, 'longitude': -123.2692}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-133-CL1_28_16	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046535			Populus					
gold:Gb0291699	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-133-CL2_62_7	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1215 -123.2705', 'latitude': 46.1215, 'longitude': -123.2705}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-133-CL2_62_7	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046536			Populus					
gold:Gb0291700	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-133-CL3_93_10	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1214 -123.2718', 'latitude': 46.1214, 'longitude': -123.2718}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-133-CL3_93_10	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046674			Populus					
gold:Gb0291701	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-133-Co1_27_3	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.588 -123.194', 'latitude': 44.588, 'longitude': -123.194}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-133-Co1_27_3	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046794			Populus					
gold:Gb0291702	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-133-Co2_50_25	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5876 -123.1933', 'latitude': 44.5876, 'longitude': -123.1933}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-133-Co2_50_25	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046457			Populus					
gold:Gb0291703	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-133-Co3_19_46	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5881 -123.1927', 'latitude': 44.5881, 'longitude': -123.1927}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-133-Co3_19_46	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046458			Populus					
gold:Gb0291704	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-198-CL2_38_5	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1215 -123.2696', 'latitude': 46.1215, 'longitude': -123.2696}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-198-CL2_38_5	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046454			Populus					
gold:Gb0291705	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-198-CL3_81_33	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1208 -123.2713', 'latitude': 46.1208, 'longitude': -123.2713}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-198-CL3_81_33	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300047673			Populus					
gold:Gb0291706	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-234-CL1_24_28	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1209 -123.2691', 'latitude': 46.1209, 'longitude': -123.2691}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-234-CL1_24_28	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046499			Populus					
gold:Gb0291707	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-234-CL2_65_22	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.121 -123.2704', 'latitude': 46.121, 'longitude': -123.2704}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-234-CL2_65_22	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044				Populus					
gold:Gb0291708	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-234-Co1_23_3	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.588 -123.194', 'latitude': 44.588, 'longitude': -123.194}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-234-Co1_23_3	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046500			Populus					
gold:Gb0291709	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-234-Co2_52_27	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5876 -123.1933', 'latitude': 44.5876, 'longitude': -123.1933}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-234-Co2_52_27	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046542			Populus					
gold:Gb0291710	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-234-Co3_21_62	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.588 -123.1922', 'latitude': 44.588, 'longitude': -123.1922}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-234-Co3_21_62	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046537			Populus					
gold:Gb0291711	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-258-CL1_34_5	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1216 -123.2694', 'latitude': 46.1216, 'longitude': -123.2694}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-258-CL1_34_5	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046678			Populus					
gold:Gb0291712	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-258-CL2_67_23	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.121 -123.2707', 'latitude': 46.121, 'longitude': -123.2707}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-258-CL2_67_23	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046809			Populus					
gold:Gb0291713	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-285-CL1_33_12	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1214 -123.2694', 'latitude': 46.1214, 'longitude': -123.2694}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-285-CL1_33_12	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044				Populus					
gold:Gb0291714	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-285-CL2_56_7	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1215 -123.2703', 'latitude': 46.1215, 'longitude': -123.2703}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-285-CL2_56_7	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300048088			Populus					
gold:Gb0291715	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-307-CL1_26_33	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1208 -123.2692', 'latitude': 46.1208, 'longitude': -123.2692}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-307-CL1_26_33	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046455			Populus					
gold:Gb0291716	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA - BESC-307-CL2_57_8	Rhizosphere soil microbial communities from poplar common garden site in Clatskanie, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-09'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '46.1214 -123.2704', 'latitude': 46.1214, 'longitude': -123.2704}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-307-CL2_57_8	poplar common garden site in Clatskanie, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300047317			Populus					
gold:Gb0291717	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-307-Co1_31_6	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5879 -123.1939', 'latitude': 44.5879, 'longitude': -123.1939}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-307-Co1_31_6	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046474			Populus					
gold:Gb0291718	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-307-Co2_62_14	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.5875 -123.1936', 'latitude': 44.5875, 'longitude': -123.1936}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-307-Co2_62_14	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046507			Populus					
gold:Gb0291719	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA - BESC-307-Co3_27_41	Rhizosphere soil microbial communities from poplar common garden site in Corvallis, Oregon, USA	{'has_raw_value': 'ENVO:00000446'}	{'has_raw_value': 'ENVO:00005801'}	{'has_raw_value': 'ENVO:00001998'}	nmdc:Biosample	{'has_raw_value': '2020-09-04'}		{'has_raw_value': 'USA: Oregon'}	{'has_raw_value': '44.588 -123.1929', 'latitude': 44.588, 'longitude': -123.1929}	Host-associated	Plants	Roots	Rhizosphere	Soil	2021-05-03	microbial communities		Rhizosphere soil	BESC-307-Co3_27_41	poplar common garden site in Corvallis, Oregon, USA	2021-06-16	rhizosphere metagenome	Rhizosphere Soil	gold:Gs0154044	img.taxon:3300046501			Populus					
