id_x	name	description	env_broad_scale	env_local_scale	env_medium	type	collection_date	depth	geo_loc_name	lat_lon	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	add_date	community	depth2	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	part_of	alternative_identifiers	GOLD_sample_identifiers	INSDC_biosample_identifiers	host_name	nitrate	salinity	temp	subsurface_depth	env_package	id_y
gold:Gb0126450	Riverbed sediment microbial communities from areas with vegetation nearby in Columbia River, Washington, USA - GW-RW S2_50_60	Riverbed sediment samples were collected from an area with a lot of surrounding vegetation in a hyporheic zone (subsurface groundwater - surface water mixing zone)	{'has_raw_value': 'ENVO:01000253'}	{'has_raw_value': 'ENVO:00000384'}	{'has_raw_value': 'ENVO:00002007'}	nmdc:Biosample	{'has_raw_value': '2015-03-16'}	{'has_raw_value': '0.5', 'has_numeric_value': 0.5, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Columbia River, Washington'}	{'has_raw_value': '46.37228379 -119.2717467', 'latitude': 46.37228379, 'longitude': -119.2717467}	Environmental	Aquatic	Freshwater	River	Sediment	2016-01-11	microbial communities	{'has_raw_value': '0.6', 'has_numeric_value': 0.6, 'has_unit': 'meter'}	riverbed sediment	GW-RW S2_50_60	Columbia River, Washington, USA	2021-06-17	sediment metagenome	riverbed sediment - zone of subsurface groundwater-surface water mixing (hyporheic zone)	gold:Gs0114663	img.taxon:3300042796	gold:Gb0126450	BIOSAMPLE:SAMN06267135							BIOSAMPLE:SAMN06267135
gold:Gb0126452	Riverbed sediment microbial communities from areas with no vegetation in Columbia River, Washington, USA - GW-RW N3_20_30	Riverbed sediment samples were collected from an area with no vegetation in a hyporheic zone (subsurface groundwater - surface water mixing zone)	{'has_raw_value': 'ENVO:01000253'}	{'has_raw_value': 'ENVO:00000384'}	{'has_raw_value': 'ENVO:00002007'}	nmdc:Biosample	{'has_raw_value': '2015-03-18'}	{'has_raw_value': '0.2', 'has_numeric_value': 0.2, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Columbia River, Washington'}	{'has_raw_value': '46.37379502 -119.2722385', 'latitude': 46.37379502, 'longitude': -119.2722385}	Environmental	Aquatic	Freshwater	River	Sediment	2016-01-11	microbial communities	{'has_raw_value': '0.3', 'has_numeric_value': 0.3, 'has_unit': 'meter'}	riverbed sediment	GW-RW N3_20_30	Columbia River, Washington, USA	2021-06-17	sediment metagenome	riverbed sediment - zone of subsurface groundwater-surface water mixing (hyporheic zone)	gold:Gs0114663	img.taxon:3300042797	gold:Gb0126452	BIOSAMPLE:SAMN06267136							BIOSAMPLE:SAMN06267136
gold:Gb0126453	Riverbed sediment microbial communities from areas with vegetation nearby in Columbia River, Washington, USA - GW-RW S3_50_60	Riverbed sediment samples were collected from an area with a lot of surrounding vegetation in a hyporheic zone (subsurface groundwater - surface water mixing zone)	{'has_raw_value': 'ENVO:01000253'}	{'has_raw_value': 'ENVO:00000384'}	{'has_raw_value': 'ENVO:00002007'}	nmdc:Biosample	{'has_raw_value': '2015-03-18'}	{'has_raw_value': '0.5', 'has_numeric_value': 0.5, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Columbia River, Washington'}	{'has_raw_value': '46.37228508 -119.2716818', 'latitude': 46.37228508, 'longitude': -119.2716818}	Environmental	Aquatic	Freshwater	River	Sediment	2016-01-11	microbial communities	{'has_raw_value': '0.6', 'has_numeric_value': 0.6, 'has_unit': 'meter'}	riverbed sediment	GW-RW S3_50_60	Columbia River, Washington, USA	2021-06-17	sediment metagenome	riverbed sediment - zone of subsurface groundwater-surface water mixing (hyporheic zone)	gold:Gs0114663	img.taxon:3300042812	gold:Gb0126453	BIOSAMPLE:SAMN06267137							BIOSAMPLE:SAMN06267137
gold:Gb0126454	Riverbed sediment microbial communities from areas with vegetation nearby in Columbia River, Washington, USA - GW-RW S2_0_10	Riverbed sediment samples were collected from an area with a lot of surrounding vegetation in a hyporheic zone (subsurface groundwater - surface water mixing zone)	{'has_raw_value': 'ENVO:01000253'}	{'has_raw_value': 'ENVO:00000384'}	{'has_raw_value': 'ENVO:00002007'}	nmdc:Biosample	{'has_raw_value': '2015-03-16'}	{'has_raw_value': '0.0', 'has_numeric_value': 0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Columbia River, Washington'}	{'has_raw_value': '46.37228379 -119.2717467', 'latitude': 46.37228379, 'longitude': -119.2717467}	Environmental	Aquatic	Freshwater	River	Sediment	2016-01-11	microbial communities	{'has_raw_value': '0.1', 'has_numeric_value': 0.1, 'has_unit': 'meter'}	riverbed sediment	GW-RW S2_0_10	Columbia River, Washington, USA	2021-06-17	sediment metagenome	riverbed sediment - zone of subsurface groundwater-surface water mixing (hyporheic zone)	gold:Gs0114663	img.taxon:3300042798	gold:Gb0126454	BIOSAMPLE:SAMN06267138							BIOSAMPLE:SAMN06267138
gold:Gb0126455	Riverbed sediment microbial communities from areas with vegetation nearby in Columbia River, Washington, USA - GW-RW S2_40_50	Riverbed sediment samples were collected from an area with a lot of surrounding vegetation in a hyporheic zone (subsurface groundwater - surface water mixing zone)	{'has_raw_value': 'ENVO:01000253'}	{'has_raw_value': 'ENVO:00000384'}	{'has_raw_value': 'ENVO:00002007'}	nmdc:Biosample	{'has_raw_value': '2015-03-16'}	{'has_raw_value': '0.4', 'has_numeric_value': 0.4, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Columbia River, Washington'}	{'has_raw_value': '46.37228379 -119.2717467', 'latitude': 46.37228379, 'longitude': -119.2717467}	Environmental	Aquatic	Freshwater	River	Sediment	2016-01-11	microbial communities	{'has_raw_value': '0.5', 'has_numeric_value': 0.5, 'has_unit': 'meter'}	riverbed sediment	GW-RW S2_40_50	Columbia River, Washington, USA	2021-06-17	sediment metagenome	riverbed sediment - zone of subsurface groundwater-surface water mixing (hyporheic zone)	gold:Gs0114663	img.taxon:3300042799	gold:Gb0126455	BIOSAMPLE:SAMN06267139							BIOSAMPLE:SAMN06267139
gold:Gb0126456	Riverbed sediment microbial communities from areas with vegetation nearby in Columbia River, Washington, USA - GW-RW S3_20_30	Riverbed sediment samples were collected from an area with a lot of surrounding vegetation in a hyporheic zone (subsurface groundwater - surface water mixing zone)	{'has_raw_value': 'ENVO:01000253'}	{'has_raw_value': 'ENVO:00000384'}	{'has_raw_value': 'ENVO:00002007'}	nmdc:Biosample	{'has_raw_value': '2015-03-18'}	{'has_raw_value': '0.2', 'has_numeric_value': 0.2, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Columbia River, Washington'}	{'has_raw_value': '46.37228508 -119.2716818', 'latitude': 46.37228508, 'longitude': -119.2716818}	Environmental	Aquatic	Freshwater	River	Sediment	2016-01-11	microbial communities	{'has_raw_value': '0.3', 'has_numeric_value': 0.3, 'has_unit': 'meter'}	riverbed sediment	GW-RW S3_20_30	Columbia River, Washington, USA	2021-06-17	sediment metagenome	riverbed sediment - zone of subsurface groundwater-surface water mixing (hyporheic zone)	gold:Gs0114663	img.taxon:3300042800	gold:Gb0126456	BIOSAMPLE:SAMN06267140							BIOSAMPLE:SAMN06267140
gold:Gb0126457	Riverbed sediment microbial communities from areas with vegetation nearby in Columbia River, Washington, USA - GW-RW S2_30_40	Riverbed sediment samples were collected from an area with a lot of surrounding vegetation in a hyporheic zone (subsurface groundwater - surface water mixing zone)	{'has_raw_value': 'ENVO:01000253'}	{'has_raw_value': 'ENVO:00000384'}	{'has_raw_value': 'ENVO:00002007'}	nmdc:Biosample	{'has_raw_value': '2016-04-16'}	{'has_raw_value': '0.3', 'has_numeric_value': 0.3, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Columbia River, Washington'}	{'has_raw_value': '46.37228379 -119.2717467', 'latitude': 46.37228379, 'longitude': -119.2717467}	Environmental	Aquatic	Freshwater	River	Sediment	2016-01-11	microbial communities	{'has_raw_value': '0.4', 'has_numeric_value': 0.4, 'has_unit': 'meter'}	riverbed sediment	GW-RW S2_30_40	Columbia River, Washington, USA	2021-06-17	sediment metagenome	riverbed sediment - zone of subsurface groundwater-surface water mixing (hyporheic zone)	gold:Gs0114663	img.taxon:3300042801	gold:Gb0126457	BIOSAMPLE:SAMN06267141							BIOSAMPLE:SAMN06267141
gold:Gb0139004	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_4_10		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '0.1', 'has_numeric_value': 0.1, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '0.2', 'has_numeric_value': 0.2, 'has_unit': 'meter'}	Peatland	June2015DPH_4_10	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300009759		BIOSAMPLE:SAMN06266165							BIOSAMPLE:SAMN06266165
gold:Gb0139005	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_4_40		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '0.4', 'has_numeric_value': 0.4, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '0.5', 'has_numeric_value': 0.5, 'has_unit': 'meter'}	Peatland	June2015DPH_4_40	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025453		BIOSAMPLE:SAMN06264844							BIOSAMPLE:SAMN06264844
gold:Gb0139006	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_4_100		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '1.0', 'has_numeric_value': 1.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '1.25', 'has_numeric_value': 1.25, 'has_unit': 'meter'}	Peatland	June2015DPH_4_100	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025441		BIOSAMPLE:SAMN06266166							BIOSAMPLE:SAMN06266166
gold:Gb0139007	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_4_150		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '1.5', 'has_numeric_value': 1.5, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '1.75', 'has_numeric_value': 1.75, 'has_unit': 'meter'}	Peatland	June2015DPH_4_150	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025409		BIOSAMPLE:SAMN06266155							BIOSAMPLE:SAMN06266155
gold:Gb0139008	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_6_10		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '0.1', 'has_numeric_value': 0.1, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '0.2', 'has_numeric_value': 0.2, 'has_unit': 'meter'}	Peatland	June2015DPH_6_10	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025414		BIOSAMPLE:SAMN06264668							BIOSAMPLE:SAMN06264668
gold:Gb0139009	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_6_40		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '0.4', 'has_numeric_value': 0.4, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '0.5', 'has_numeric_value': 0.5, 'has_unit': 'meter'}	Peatland	June2015DPH_6_40	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025500		BIOSAMPLE:SAMN06266167							BIOSAMPLE:SAMN06266167
gold:Gb0139010	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_6_100		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '1.0', 'has_numeric_value': 1.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '1.25', 'has_numeric_value': 1.25, 'has_unit': 'meter'}	Peatland	June2015DPH_6_100	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025469		BIOSAMPLE:SAMN06264897							BIOSAMPLE:SAMN06264897
gold:Gb0139011	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_6_150		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '1.5', 'has_numeric_value': 1.5, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '1.75', 'has_numeric_value': 1.75, 'has_unit': 'meter'}	Peatland	June2015DPH_6_150	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025480		BIOSAMPLE:SAMN06266168							BIOSAMPLE:SAMN06266168
gold:Gb0139012	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_8_10		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '0.1', 'has_numeric_value': 0.1, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '0.2', 'has_numeric_value': 0.2, 'has_unit': 'meter'}	Peatland	June2015DPH_8_10	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025359		BIOSAMPLE:SAMN06266169							BIOSAMPLE:SAMN06266169
gold:Gb0139013	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_8_40		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '0.4', 'has_numeric_value': 0.4, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '0.5', 'has_numeric_value': 0.5, 'has_unit': 'meter'}	Peatland	June2015DPH_8_40	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025507		BIOSAMPLE:SAMN06264896							BIOSAMPLE:SAMN06264896
gold:Gb0139014	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_8_100		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '1.0', 'has_numeric_value': 1.0, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '1.25', 'has_numeric_value': 1.25, 'has_unit': 'meter'}	Peatland	June2015DPH_8_100	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025442		BIOSAMPLE:SAMN06266170							BIOSAMPLE:SAMN06266170
gold:Gb0139015	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_8_150		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '1.5', 'has_numeric_value': 1.5, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '1.75', 'has_numeric_value': 1.75, 'has_unit': 'meter'}	Peatland	June2015DPH_8_150	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025459		BIOSAMPLE:SAMN06264667							BIOSAMPLE:SAMN06264667
gold:Gb0139016	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_10_10		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '0.1', 'has_numeric_value': 0.1, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '0.2', 'has_numeric_value': 0.2, 'has_unit': 'meter'}	Peatland	June2015DPH_10_10	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025404		BIOSAMPLE:SAMN06266156							BIOSAMPLE:SAMN06266156
gold:Gb0139017	Peatland microbial communities from Minnesota, USA, analyzing carbon cycling and trace gas fluxes - June2015DPH_10_40		{'has_raw_value': 'ENVO:01000174'}	{'has_raw_value': 'ENVO:00000044'}	{'has_raw_value': 'ENVO:00005774'}	nmdc:Biosample	{'has_raw_value': '2015-06-16'}	{'has_raw_value': '0.4', 'has_numeric_value': 0.4, 'has_unit': 'meter'}	{'has_raw_value': 'USA: Minnesota'}	{'has_raw_value': '47.5028 -93.4828', 'latitude': 47.5028, 'longitude': -93.4828}	Environmental	Terrestrial	Soil	Peat	Unclassified	2016-04-12	microbial communities	{'has_raw_value': '0.5', 'has_numeric_value': 0.5, 'has_unit': 'meter'}	Peatland	June2015DPH_10_40	Minnesota, USA	2021-06-16	wetland metagenome	Peatland	gold:Gs0110138	img.taxon:3300025444		BIOSAMPLE:SAMN06264880							BIOSAMPLE:SAMN06264880
